id,keyword,matchType,replyTemplate,category,targetType,targetNamesJson,priority,enabled,createdAt,updatedAt,tenantId,syncVersion,deleted,remoteId
1458,"项目少",CONTAINS,"需要我这边给您推荐其他房东娱乐项目多一些的吗?","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933673,1780193933673,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_78
1459,"价格",CONTAINS,"如果您考虑价格的话，我这边另一套价格更便宜的。面积小一些","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933698,1780193933698,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_87
1460,"入住体验",CONTAINS,"亲，感谢您对我们工作的支持🥰，住得还满意吗？如果有不满意的地方，欢迎提出宝贵意见哦[抱拳]，便于我们改进，提升服务哦！祝您旅途愉快！🌹","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933765,1780193933765,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_109
1461,"做饭烧烤收费",CONTAINS,"做饭、烧烤产生的垃圾可选择自行清理,或是从200元由保洁代劳,保洁我们是外包保洁公司做,,他们这一块收费较高,尽量自行清理，我们不希望用户额外收费!鹭湖所有别墅都一样的要求哦!

👍要求不高:垃圾放入垃圾桶即可!做饭工具自行清洗干净即可!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933741,1780193933741,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_100
1462,"推荐房源看实际价格",CONTAINS,"亲,您看到的原价,记得选择对应“入住日期”才能看到实际支付的优惠价格哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933670,1780193933670,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_77
1463,"结婚要求",CONTAINS,"用于婚嫁，请严格遵守物业及房东规定，现场布置全部清理至指定垃圾桶；度假区保洁会相对较高，避免给您带来高昂的额外费用🌹

【鹭湖物业规定】
1、不能在园区内产生噪音如(礼炮)
2、不能污染地面（彩带、礼花）
3、车队不能进入园区!(可一辆车入园区接亲,其他在岗停外等)
即不能给物业带来保洁\噪音\交通压力
【房东要求:】
1、墙壁请不要留有胶痕
2、请勿使用易粘物体喷洒掉地面.否则因此产生的高昂保洁费用户自行承担
3、场景布置产生的垃圾自行清理干净,避免产生额外的保洁费用!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933754,1780193933754,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_105
1464,"客人直言反馈承诺改进",CONTAINS,"真的特别感谢您向我们反馈这些问题，我们在这些方面确实做得不够完善，后续会针对它们积极改进，再次感谢您的直言！🌹🌹🌹","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933762,1780193933762,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_108
1465,"景点",CONTAINS,"景点：白鹭湖生态保护区（免费）、盈香生态园(水上乐园),森林探索王国(水世界,晚上会有水上蹦迪最晚到22:00)、半山温泉、安纳希小镇（免费）、爱丽丝仙境花海、鹭湖汽车营地、越野车体验基地、国际路亚基地、鹭湖茶园、绿野农场、悍雪小镇（滑雪）、银海高尔夫球场;--仅供参考,具体以实际为准!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933717,1780193933717,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_91
1466,"您好",CONTAINS,"您好!  您这边是不是还有其他疑问?","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933736,1780193933736,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_98
1467,"别墅小门",CONTAINS,"打开两栋别墅之间围栏的小门，可提前在群里说一声哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933778,1780193933778,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_115
1468,"不提供食物调料",CONTAINS,"亲,咱们这边只提供别墅、做饭工具、娱乐工具;不提供食物及相关的调料,食物如果共用容易出现食品安全哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933636,1780193933636,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_69
1469,"实体看房",CONTAINS,"亲,咱们这边不支持看房的哦,看房之后为保证下一个用户入住不受影响 ,需要再次请保洁,房东不愿意的哦!

1、咱们这边每栋别墅风格不一样,照片都实拍的哦!平台实体验真才能上线的,不可能不一致的哦!

2、之前用户借看房之名,到屋子里面拿东西,房东不在那都不让看房;避免带来损失!

3、下单后,平台会显示别墅地址,您可自行到周边参观;查看平台实拍视频!

4、如果入住时,查看房子与平台不一致是可以退款的哦! 所以您完全可以放心哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933680,1780193933680,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_80
1470,"垃圾处理",CONTAINS,"亲，整个鹭湖度假区要求都一样哦！酒店保洁不涉及做饭、烧烤并且收费较高；为避免给您带来额外的费用，房东希望您顺手自行清理。[玫瑰]
 要求不高，垃圾放入垃圾桶，餐厨具使用后清洗干净放回原位；🧡","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933757,1780193933757,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_106
1471,"导航定位",CONTAINS,"稍等,我让房东直接发您哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933651,1780193933651,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_74
1472,"粤语",CONTAINS,"亲，不好意思我不会说粤语哦😅，麻烦讲一下普通话，谢谢🌹","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933771,1780193933771,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_112
1473,"KTV无限 不扰民",CONTAINS,"整个度假区规定22点后不扰民：
卡拉OK房东没有时间的限制，但遵守物业规定，22点前进行，22点后控制好音量关好门窗哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933722,1780193933722,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_93
1474,"婚嫁",CONTAINS,"用于婚房比普通居住的价格多200元
【鹭湖物业规定】
1、不能在园区内产生噪音如(礼炮)
2、不能污染地面（彩带、礼花）
3、车队不能进入园区!(可一辆车入园區接亲,其他在岗亭外等)
即不能给物业带来保洁\噪音\交通压力
【房东要求:】
1、墙壁请不要留有胶痕
2、请勿使用易粘或轻飘物体，如:亮片、彩带；否则因此产生的【高昂保洁费】用户自行承担
3、场景布置产生的垃圾自行清理干净,避免产生额外的保洁费用!
【额外200元，非保洁、损坏费，原因如下：】
场景布置清理后,常有部份细微物体跑到角落不易清洁,墙壁多次粘贴,一段时间后容易变难看,需要进行深度保洁及刷墙,成本较高!房东都要求额外支付200元!做为后期维护成本分摊！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933647,1780193933647,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_73
1475,"5-35娱乐",CONTAINS,"娱乐项目:炭烤桌、火锅（电磁炉）、麻将、秋千、卡拉OK(美国杰宝品牌)、xbox游戏机（体感+手柄均有）、桌球（8尺2.58米）、乒乓球、大泳池、摇摇椅、儿童乐园（滑滑梯、蹦蹦床、套圈圈、儿童积木、投篮、投壶、投靶、翘翘板、海洋球、摇摇马、儿童游戏垫、不倒翁、跳跳球）、喷水城堡；
参加活动免费娱乐项目：泳圈、坐骑、水上西瓜球、加特林水枪；
恒温泡池：SPA水疗、按摩、冲浪等功能，具有缓疲劳，放松身心的作用
【尺寸】
泳池：(8m*3.5m*1.33m),实际水深1.1m以内
泡池：2*2*0.8m
非全部免费，个别按需收费，可查看平台“入住须知”","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933676,1780193933676,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_79
1476,"装修新",CONTAINS,"花园是2024年装修，其他的家具家电陆续更新，保持好用的状态，坏了或是不好用就更新，没办法给出具体的准确年份哦 ，新旧程度具体以平台图片为准哦","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933768,1780193933768,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_111
1477,"位置",CONTAINS,"美的鹭湖森林度假区湖山揽墅,平常要求下单后才让查看哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933640,1780193933640,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_71
1478,"干净一客一换",CONTAINS,"亲这个泡池的水是一客一换的哦!比较干净;","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933664,1780193933664,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_76
1479,"温泉",CONTAINS,"亲.附近的""半山汤谷""可以泡温泉哦!我这边有其他别墅带泡池,可在花园泡温泉,您看要推荐给您吗?但价格会高一点哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933712,1780193933712,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_90
1480,"满房退房通知",CONTAINS,"亲，您看的那个房间已经订光了，暂时没有哦。等其他客人有事退出来，才会有哦🌹","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933759,1780193933759,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_107
1481,"房源不满意",CONTAINS,"亲,您对这个房子还有不满意的地方吗?,若有其他需求也可提出来我这边再帮您推荐哦! 价格、房源设施、装修....都可以提的哦!我来帮您推荐满意的房子哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933690,1780193933690,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_83
1482,"欢迎加入民宿经营经验交流群",CONTAINS,"🎉欢迎进群！🎉👏🏻👏🏻👏🏻👏🏻👏🏻

本群定位：民宿经营经验交流+共享房屋相关资源
本群宗旨：让大家做民宿更省心，利益最大化

🥰🥰我自己做民宿已经 3 年多了，踩过的坑、攒下的经验，无保留免费分享哦。🤗

想了解可以私我， 期待和大家一起抱团搞钱！💰","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933744,1780193933744,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_101
1483,"有房",CONTAINS,"亲.只要日期可选择,并能提交下单的都是有房的哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933692,1780193933692,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_84
1484,"下单",CONTAINS,"如果您这边确定好了日期建议您早点下单，平台规则是越早下单价格越低哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933729,1780193933729,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_96
1485,"餐厅",CONTAINS,"安纳希小镇上就是商业街有挺多餐厅,,或是地图上搜索附近的园林餐厅,,美食平台上搜索附近很多餐厅的哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933657,1780193933657,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_75
1486,"线下收押金",CONTAINS,"亲,线下收押金,押金金额每栋有所不同,平台上有对应的说明哦！

跟酒店一样退房时,管家检查房间没有问题,一般于当日18:00前原路退还的哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933633,1780193933633,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_68
1487,"5-35 烧烤架",CONTAINS,"碳烤炉的尺寸（80cm*30cm）,烤网只要其中一边大于30cm即可使用","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933738,1780193933738,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_99
1488,"超市",CONTAINS,"园区内小卖部送货上门服务;安纳希小镇有超市商业街有超市可以买,附近三公里之内有对川农贸市场哦和杨和市场!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933684,1780193933684,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_81
1489,"近预算",CONTAINS,"亲，这个接近您的预算哦！","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933784,1780193933784,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_118
1490,"连住优惠",CONTAINS,"亲，住多天都 有更多优惠 ，您一天一天选择累加和多天一块选择总价是不一样的","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933709,1780193933709,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_89
1491,"改价格",CONTAINS,"亲,您先成功下一套订单,另外一套优惠后的价格,改起来较麻烦我可能晚点改好了再发你下单哦! 平台上价格多种折扣的改起业有点费劲哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933639,1780193933639,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_70
1492,"拼桌",CONTAINS,"现有的桌子，可拼成2.4m×1.3m、2.8m×0.85m 两种尺寸，配上岩板桌面就能直接用作会议桌。","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933782,1780193933782,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_117
1493,"日期  几人",CONTAINS,"您好,您几号入住,住几人？","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933694,1780193933694,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_85
1494,"选择大面积",CONTAINS,"亲,您这边居住的人相对较多,选择大面积的别墅更合适哦,小面积居住也能居住,但住起来舒适度没有大面积的好哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933687,1780193933687,30c30b28-89d0-4db8-bed4-7666b065355e,178280429518,0,30c30b28-89d0-4db8-bed4-7666b065355e_82
1495,"提前或延时",CONTAINS,"1、提前入住或是延时退房，按每栋100元/小时计算;退房日期周末及节假日不可延时哦！

2、若第二天有已预订的,就不可以延时哦!

若有延时请提前说明支付费用,房东提前关房,相当于多空出一天用于延时不能出租;","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933519,1780193933519,30c30b28-89d0-4db8-bed4-7666b065355e,178280323610,0,30c30b28-89d0-4db8-bed4-7666b065355e_28
1496,46148,CONTAINS,"泡池:直径2.4米  使用:200元/池(普通热水不使用无该项费用)","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933599,1780193933599,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_57
1497,5-35,CONTAINS,"大部份家电24年购买的，设备较新好用
1、卡拉OK是美国JBL品牌,音质较好；有隔音包间，可24小时唱歌；
2、2.58米标准新台球桌，电动麻+手搓备用（双麻将）
3、大面積别墅，大花园、2个大亭子+大遮阳伞无惧雨季；
4、厨房设备丰富；配有净水器
5、恒温多功能热水泡池，SPA水疗 缓解疲劳
6、丰富的儿童玩具，“喷水城堡”可选
7、4张桌子32个椅子；无惧人多
8、带有隔音房间，可24小时K歌；电动+手搓双麻将
9、炭烧烤桌比普通烧烤炉大，烧烤更方便","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933514,1780193933514,30c30b28-89d0-4db8-bed4-7666b065355e,178280323610,0,30c30b28-89d0-4db8-bed4-7666b065355e_26
1498,"阁楼",CONTAINS,"亲,四楼的房间与三楼房间互通,无单独的门锁,可以理解为阁楼,房间与普通房间是一样的哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933569,1780193933569,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_45
1499,"使用泡池或泳池",CONTAINS,"亲,您这边使用泡池/泳池吗?","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933560,1780193933560,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_42
1500,"3+5联排",CONTAINS,"★别墅由A、B栋组成一大栋,7房11床,可住18-21人
A栋:
一楼:客厅(麻将桌+电视)餐厅厨房花园(泳池) 卫生间;
二楼: 房间1 (2-3人)[1张1.8米床+阳台]
          房间2(3-4人)[1.2米床+1.8米床]
          卫浴
 三楼:房间3(4人):[1.5米床+1.5米床+卫浴+露台+阳台]
 四楼:房间4(1人):[1.2米床]复式楼层无单独门
 （复式楼层:抵达房间经过三楼房间,
     与三楼房间共用门;正常的层高;）
B栋:
  一楼:客厅(卡拉OK+麻将桌+电视)餐厅厨房花园(泳池+空中滑滑梯）卫生间;
   二楼：房间5(2-3人):[1张1.8米床+阳台]
              房间6(2人)[1.2米床+1.2米床]
               卫浴
   三楼: 套房7(4人)[1.5米床+1.5米床+卫浴+露台+阳台]","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933497,1780193933497,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_20
1501,"鹭湖3巷77号",CONTAINS,"户型

   4房5床1厨3卫 可住宜7人

   一楼:客厅(卡拉OK+麻将)、厨房(做饭、火锅)、卫生间、花园(炭烧烤)、停车位

   二楼(4-6人):卫浴
              房间1[1.8米床]
              房间2[1.8米床]

   三楼(2人):套房2[1.2米床+1.2米床+卫浴]

    四楼(2人):房间3[1.5米床]+露台(无单独门,复式楼层)
    复式楼层:抵达房间经过三楼房间,与三楼房间共用门;正常的层高;","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933553,1780193933553,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_39
1502,"玩水",CONTAINS,"附近水世界可以玩水的哦,开车3分钟以!园区物业那边有泳池开放人均35元; 可以考虑订没有泳池的房源再到附近玩水哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933511,1780193933511,30c30b28-89d0-4db8-bed4-7666b065355e,178280323610,0,30c30b28-89d0-4db8-bed4-7666b065355e_24
1503,"湖光鹭影小区超市",CONTAINS,"湖光鹭影的岗亭入口处有一个超市,一般烧烤用品都有得买,或是附近500米左右的安纳希小镇也有得买;","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933630,1780193933630,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_67
1504,"额外",CONTAINS,"✔️涉及免费范围、消费项目；可查看平台的【入住须知】
1、除了明确说明费用外，其他设备均免费使用;
3、遵守卫生守则,不搞脏乱差,不破坏物品,没有其他额外收费的哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933580,1780193933580,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_49
1505,"推荐温泉泡池",CONTAINS,"亲,您当前看的这一套不带泡池的哦!,您看是否要我这边给您推荐其他套带泡池的,价格会比无泡池的高一些哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933577,1780193933577,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_48
1506,"有房源",CONTAINS,"您看是否需要我这边给您推荐其他有房源得房子哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933625,1780193933625,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_65
1507,"钓鱼",CONTAINS,"可以的,附近的园区附近1公里内免费钓鱼及付费的钓鱼农庄","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933522,1780193933522,30c30b28-89d0-4db8-bed4-7666b065355e,178280323610,0,30c30b28-89d0-4db8-bed4-7666b065355e_29
1508,"无泡池",CONTAINS,"亲,您当前看的这套房源不带泡池,我有其他套带泡池的房源,价格相对高一些哦! 价格在1000左右","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933585,1780193933585,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_51
1509,"申请优惠",CONTAINS,"我跟房东商量一下,到时您给一个五星好评,这样房东乐意,您也得到实惠! 您看可以吗?","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933536,1780193933536,30c30b28-89d0-4db8-bed4-7666b065355e,178280323610,0,30c30b28-89d0-4db8-bed4-7666b065355e_32
1510,"誉5-6",CONTAINS,"1、户型:
    4房7床3卫1厨房,面积213,可住13人
 一楼:客厅(卡拉OK+麻将桌+电视)\餐厅厨房\花园(烧烤架+休闲椅+泡池+儿童水上乐园）卫生间;

二楼：房间1(4人):[1.5米+1.5床]
          房间2(4人)[1.5米床+1.5米床]
         卫浴
三楼:房间3(4人)[1.5米床+1.5+卫浴+双阳台+露台]

四楼:房间4(1人)[1.2米床](无单独门,复式楼层)
        大露台
       复式楼层:抵达房间经过三楼房间,与三楼房间共用门;正常的层高;

泡池:直径2.4米圆形泡池,
泳池含儿童乐园尺寸:6.5*3.5*0.8米","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933494,1780193933494,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_19
1511,"偏僻",CONTAINS,"亲,房子都在别墅区里面,只要走正确的路线,没有偏僻的哦,只有路边与非路边的区别!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933551,1780193933551,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_38
1512,"水干净卫生",CONTAINS,"1、泳池自带水循环净化系统；自动净化、消毒、杀菌;不定期全池保洁换水，补水;水干净卫生;所有私家泳池均采用循环用水；
2、非一客一换，除非泡池或刚好入住 那天赶上换水；

若要全新换水,费用另算,夏天用水高峰期,换一次水4-10小时哦,可能影响使用的时长哦","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933516,1780193933516,30c30b28-89d0-4db8-bed4-7666b065355e,178280323610,0,30c30b28-89d0-4db8-bed4-7666b065355e_27
1513,"好评管家不知",CONTAINS,"亲,因活动成本较高,管家不愿意做这活动,后续避免让管家知道好评送包一池水的活动;确定参加活动可提前转我费用,未开池前均可退款","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933532,1780193933532,30c30b28-89d0-4db8-bed4-7666b065355e,178280323610,0,30c30b28-89d0-4db8-bed4-7666b065355e_31
1514,"好评部份优惠",CONTAINS,"亲,您看要不这样,好评返现的形式返您50元;这个仅限于使用泳池;您看可以吗?","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933547,1780193933547,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_37
1515,5+3,CONTAINS,"1、带有水上乐园(雨蘑菇、五锥倒倒水桶)空中滑滑梯、20米超大泳池；
3、两个客厅一个客厅用于唱歌,一个客厅用于麻将
互不干扰;
4、两台麻将桌","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933487,1780193933487,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_17
1516,"别墅景区中间",CONTAINS,"别墅在度假区里面,离景区较近,不同景区距离不一样!几百米到1km不等哦! 会有不定时的观光车直达景区,人均5元左右","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933613,1780193933613,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_61
1517,"性价比高",CONTAINS,"亲,周边找到这个价格同时使用泳池不额外付费基本没有哦,泳池属于中等水平刚好大小,大人小孩子都适合玩的哦!性价比很高哦!比较实用,娱乐设施也较全的哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933628,1780193933628,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_66
1518,"泡池优惠做好评",CONTAINS,"要不我跟房东商量一下泡池费用收少一点，差价就相当于做好评，流程：泡池费200—退房后符合要求好评，房东再退您100，相当于实际付100，您看可以吗？这样您得到实惠，房东也乐意哦","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933571,1780193933571,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_46
1519,3-77,CONTAINS,"1、该房源22年交付装修,设备新颖,家具家电较新,娱乐设备全! 居住舒适度较高!
2、带有烧烤桌比普通的烧烤炉更方便哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933512,1780193933512,30c30b28-89d0-4db8-bed4-7666b065355e,178280323610,0,30c30b28-89d0-4db8-bed4-7666b065355e_25
1520,"这一套有KTV",CONTAINS,"KTV是家庭版本的,可能不是那么专业的哦!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933608,1780193933608,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_59
1521,"停车抄牌",CONTAINS,"自有度假区以来,未出现过抄牌;如果您觉得停在马路边心理负担,可以停附近500米有个安纳希小镇,很多停车位,都是免费的!","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933582,1780193933582,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_50
1522,"5-35-6房户型",CONTAINS,"6房11床,可住22-23人,310m²,独立6房
  一楼:
客厅、餐厅厨房、花园面积110m²、卫生间;
房间1(2人):[1.5米床]
二楼(10-11人):
套房2[1.5床+1.5床+卫浴]
套房3[1.5米床+1.8米沙发床+1.5米床+卫浴+浴缸+阳台]
三楼(8人):
套房4[1.5床+1.5床+阳台]
卫浴
房间5[1.6床沙发床+1.6床沙发床+露台]
四楼(2人):
房间6:[1.5米床]
✅22：00后需要唱歌，请移步到三楼隔音房间，关好门窗","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933566,1780193933566,30c30b28-89d0-4db8-bed4-7666b065355e,178280431436,0,30c30b28-89d0-4db8-bed4-7666b065355e_44
1523,"5巷3号",CONTAINS,"【大泳池、花园与隔壁栋互通,隔壁栋无人住为独享】
【户型】
⭐4房6床1厨3卫可住10-12人
一楼:客厅(卡拉OK+麻将桌+电视)\餐厅厨房\花园(泳池+烧烤桌+休闲椅)  \卫生间;                   
二楼:  
         房间1(2-3人)[1.8米床+阳台]
         房间2(3-4人):[1.2米床+1.8米床]
       卫浴
 三楼:房间3(4人)[1.5米床+1.5米床+卫浴+露台+阳台]

 四楼:房间4(1人):[1.2米床]复式楼层无单独门
 ※复式楼层:抵达房间经过三楼房间,与三楼房间共用门;正常的层高;","通用问题",PROPERTY,"[""通用问题""]",0,1,1780193933489,1780193933489,30c30b28-89d0-4db8-bed4-7666b065355e,178280325738,0,30c30b28-89d0-4db8-bed4-7666b065355e_18
